time,linear,angular
2024/06/27 13:25:05.953235565,"{'x': 0.017592166945796742, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00452101015626738}"
2024/06/27 13:25:06.10356699,"{'x': 0.00735854563538514, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.016052957850180682}"
2024/06/27 13:25:06.71569550,"{'x': 0.017606962275803696, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00148639015009433}"
2024/06/27 13:25:06.131367679,"{'x': 0.004189438270408817, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.023055584072146473}"
2024/06/27 13:25:06.188089436,"{'x': 0.012474759479023744, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0058227904717575996}"
2024/06/27 13:25:06.237444690,"{'x': 3.420731314054959e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.027373616278109303}"
2024/06/27 13:25:06.290986250,"{'x': -0.0024316143953145783, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03443810077489218}"
2024/06/27 13:25:06.342946955,"{'x': 0.003426905448226927, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02112472209061078}"
2024/06/27 13:25:06.395910316,"{'x': 0.004207481097234973, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.017861096158904743}"
2024/06/27 13:25:06.459180188,"{'x': 0.0073163193012925655, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.014159546898969033}"
2024/06/27 13:25:06.513168247,"{'x': 0.00019216014767415093, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02613659054808881}"
2024/06/27 13:25:06.566546202,"{'x': 0.009409464558274648, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0062510025433129}"
2024/06/27 13:25:06.619009226,"{'x': 0.004254444176487083, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.016499085484562137}"
2024/06/27 13:25:06.671697834,"{'x': 0.0096855550551821, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.006020317472072101}"
2024/06/27 13:25:06.724164558,"{'x': 0.010459780268668143, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.002690565938849865}"
2024/06/27 13:25:06.776965685,"{'x': 0.011253533767116894, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.00048098027068554927}"
2024/06/27 13:25:06.830530520,"{'x': 0.010342029252070275, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 8.38486419363349e-05}"
2024/06/27 13:25:06.896133507,"{'x': 0.013874851603456395, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00397862263915183}"
2024/06/27 13:25:06.948218985,"{'x': -0.00037818357723877656, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.023358642315299605}"
2024/06/27 13:25:06.997249491,"{'x': 0.016013153667970046, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.007142795100927302}"
2024/06/27 13:25:07.54718350,"{'x': -0.001757640489622134, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.025040974134747707}"
2024/06/27 13:25:07.104789929,"{'x': 0.014623165450803579, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.003174414486967869}"
2024/06/27 13:25:07.158719198,"{'x': -0.0017154111013580435, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.026562381298661286}"
2024/06/27 13:25:07.221420503,"{'x': 0.0002465719270918036, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.026919070918002497}"
2024/06/27 13:25:07.275190676,"{'x': -0.0008337173250987234, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02332304356133985}"
2024/06/27 13:25:07.328189334,"{'x': 0.0011982120947584413, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.015868412615348326}"
2024/06/27 13:25:07.380734230,"{'x': 0.0015757414376977238, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01358095165348061}"
2024/06/27 13:25:07.435761391,"{'x': -0.0001747107817546261, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01759229267730067}"
2024/06/27 13:25:07.489019132,"{'x': 0.001651389068091107, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.012198608625737073}"
2024/06/27 13:25:07.547345877,"{'x': 0.003536603370558831, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.009078713634763425}"
2024/06/27 13:25:07.610553322,"{'x': 0.004782001020961111, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.00707005505924041}"
2024/06/27 13:25:07.663001665,"{'x': 0.006642873027799593, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0015256908844651917}"
2024/06/27 13:25:07.716648416,"{'x': -0.0036164131730481077, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.020641960798228887}"
2024/06/27 13:25:07.769584492,"{'x': -0.00487539524973039, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.024170256380680932}"
2024/06/27 13:25:07.822677783,"{'x': -0.002427649498061296, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.018120597177915698}"
2024/06/27 13:25:07.876101384,"{'x': -0.0042007991532473175, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01922064549211111}"
2024/06/27 13:25:07.930639922,"{'x': -0.009367081264742946, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02894561806725804}"
2024/06/27 13:25:07.982454796,"{'x': -0.005837475881872322, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02211114945588566}"
2024/06/27 13:25:08.48954195,"{'x': -0.0019219822816208022, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.013666240993485346}"
2024/06/27 13:25:08.97684116,"{'x': -0.0037728678140014262, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.011499825078451487}"
2024/06/27 13:25:08.163364537,"{'x': 0.0003486075814810533, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.005372769347231632}"
2024/06/27 13:25:08.213496267,"{'x': -0.001350782052776573, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.005661989356566366}"
2024/06/27 13:25:08.270211185,"{'x': 0.0008841503307799158, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0004010383528436634}"
2024/06/27 13:25:08.333802560,"{'x': 0.0008413686210263071, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0020322360503781667}"
2024/06/27 13:25:08.386951224,"{'x': 0.00240256961082674, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.004606570480634176}"
2024/06/27 13:25:08.441129319,"{'x': 0.004396612446355946, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.007401560165897436}"
2024/06/27 13:25:08.493172446,"{'x': 0.004554068714034945, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00790074302921795}"
2024/06/27 13:25:08.557450615,"{'x': 0.008770878142973736, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.012245989007445779}"
2024/06/27 13:25:08.607961149,"{'x': 0.004811349721826159, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.011856465710812003}"
2024/06/27 13:25:08.673491634,"{'x': 0.01318124980916072, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0201197124709962}"
2024/06/27 13:25:08.722296348,"{'x': -0.012134490257647478, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.020653951415100735}"
2024/06/27 13:25:08.784976291,"{'x': 0.015368764051882753, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.023767759712071346}"
2024/06/27 13:25:08.837908182,"{'x': -0.006263963308133596, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01172725750487924}"
2024/06/27 13:25:08.890053952,"{'x': 0.01662114597046027, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02559243090438823}"
2024/06/27 13:25:08.941752603,"{'x': -0.010508143578228452, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.025116619348168}"
2024/06/27 13:25:08.995349456,"{'x': 0.016350639190535025, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.022814957984683026}"
2024/06/27 13:25:09.61026744,"{'x': -0.0009515042859127125, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.010044450725568588}"
2024/06/27 13:25:09.116463194,"{'x': 0.018167210477045323, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.025247296185018975}"
2024/06/27 13:25:09.169410065,"{'x': 0.0024942896489292803, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0018004823045165708}"
2024/06/27 13:25:09.221437139,"{'x': 0.000732041495194187, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.005828976547713971}"
2024/06/27 13:25:09.280795850,"{'x': 0.006606765033830231, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002250510074529366}"
2024/06/27 13:25:09.336160138,"{'x': 0.009151217394217743, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.006500749397487127}"
2024/06/27 13:25:09.397397461,"{'x': 0.010616808767450435, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.006412612817569219}"
2024/06/27 13:25:09.451621296,"{'x': 0.011500569554580562, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.011540860238381079}"
2024/06/27 13:25:09.503652898,"{'x': 0.011339006942704979, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.012541060478180377}"
2024/06/27 13:25:09.568933117,"{'x': 0.014027596046877557, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.012755963242321755}"
2024/06/27 13:25:09.618674644,"{'x': 0.012523597391609435, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01188934093548788}"
2024/06/27 13:25:09.675991020,"{'x': 0.004636985654794373, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.004035295698647801}"
2024/06/27 13:25:09.725118737,"{'x': 0.01325521908982407, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.011534546977977733}"
2024/06/27 13:25:09.778266209,"{'x': -0.00447888501956775, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.021356662149481842}"
2024/06/27 13:25:09.831533489,"{'x': 0.016293182232790963, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.015868787009504004}"
2024/06/27 13:25:09.892877226,"{'x': -0.008824619785972558, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.033514971073712374}"
2024/06/27 13:25:09.945338170,"{'x': 0.01676920090244958, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.016763509790753695}"
2024/06/27 13:25:10.8111035,"{'x': -0.0015071245420759036, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.018802249727848164}"
2024/06/27 13:25:10.61243856,"{'x': 0.001877338387463517, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.005968115223727644}"
2024/06/27 13:25:10.123858271,"{'x': -0.00024852960749718357, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.013781679874864672}"
2024/06/27 13:25:10.181500513,"{'x': 0.0013805584735540333, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007104735769891235}"
2024/06/27 13:25:10.240345485,"{'x': 0.0042134452892184995, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0017149839422065938}"
2024/06/27 13:25:10.293050044,"{'x': 0.006147820496508038, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.003931784504400682}"
2024/06/27 13:25:10.345537693,"{'x': 0.006510945424179, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.006337842144825245}"
2024/06/27 13:25:10.401482397,"{'x': 0.009630042652571507, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.012579666460125871}"
2024/06/27 13:25:10.460798679,"{'x': 0.011624237926839929, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.011189463429185587}"
2024/06/27 13:25:10.513709834,"{'x': 0.013233518155023556, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01707457254604794}"
2024/06/27 13:25:10.566481041,"{'x': 0.01258613935592426, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0177953861771325}"
2024/06/27 13:25:10.619485398,"{'x': 0.01560343078982468, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02106819109119673}"
2024/06/27 13:25:10.682088656,"{'x': 0.015342619860032977, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01667441058679575}"
2024/06/27 13:25:10.739762672,"{'x': 0.01696775981366785, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.021843698638785547}"
2024/06/27 13:25:10.788300719,"{'x': 0.017258673567649915, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02184872600865706}"
2024/06/27 13:25:10.842398384,"{'x': 0.018850494719302432, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0232255708015483}"
2024/06/27 13:25:10.903653341,"{'x': 0.01993512872652404, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02283168713614714}"
2024/06/27 13:25:10.967203920,"{'x': 0.02196597343901601, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02578367279881011}"
2024/06/27 13:25:11.34263468,"{'x': 0.022685093070256963, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03326948284662201}"
2024/06/27 13:25:11.84522470,"{'x': 0.02158459528039521, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03118862894612029}"
2024/06/27 13:25:11.140171336,"{'x': 0.021033273251043767, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02820617931795777}"
2024/06/27 13:25:11.202285593,"{'x': 0.024001720631412413, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.029303618650331487}"
2024/06/27 13:25:11.255671952,"{'x': 0.022960943198447006, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.027766656998123196}"
2024/06/27 13:25:11.306705552,"{'x': 0.024176709475405414, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.029384308613063403}"
2024/06/27 13:25:11.371648953,"{'x': 0.024013149532082896, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02404645629899882}"
2024/06/27 13:25:11.422817617,"{'x': 0.023670315766539725, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.024820230954624378}"
2024/06/27 13:25:11.485642995,"{'x': 0.025870740607007954, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02490340461870133}"
2024/06/27 13:25:11.541277952,"{'x': 0.023247709319723385, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02239160469817847}"
2024/06/27 13:25:11.594646829,"{'x': 0.025751356303830648, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.025104759951588562}"
2024/06/27 13:25:11.657950965,"{'x': 0.02393174519754559, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.016491904875191032}"
2024/06/27 13:25:11.709799172,"{'x': 0.024124852681566188, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0197372553086943}"
2024/06/27 13:25:11.769661133,"{'x': 0.024080661698188788, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.016764297419886276}"
2024/06/27 13:25:11.821671723,"{'x': 0.024409065953563264, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.018494291481271574}"
2024/06/27 13:25:11.874669588,"{'x': 0.019430292929679464, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0034028021677041664}"
2024/06/27 13:25:11.928435011,"{'x': 0.024531131665336863, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01274908634264893}"
2024/06/27 13:25:11.986797511,"{'x': 0.01783309039034356, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0005298503089106177}"
2024/06/27 13:25:12.35683052,"{'x': 0.024696773612073397, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.013289400762491965}"
2024/06/27 13:25:12.89340905,"{'x': 0.018124247989105845, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0031396913283980865}"
2024/06/27 13:25:12.146657671,"{'x': 0.024641970525768664, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.012009050435669799}"
2024/06/27 13:25:12.205826503,"{'x': 0.023657210978652053, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.007038702067944769}"
2024/06/27 13:25:12.257900450,"{'x': 0.022233018445605816, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.005750739912572911}"
2024/06/27 13:25:12.323287201,"{'x': 0.02281788194739378, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.010871864215038052}"
2024/06/27 13:25:12.371073855,"{'x': 0.019979487328364957, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.011370435840793114}"
2024/06/27 13:25:12.427805153,"{'x': 0.021297975260936956, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01173386047189684}"
2024/06/27 13:25:12.479188797,"{'x': 0.01852933526805877, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.004597139096051528}"
2024/06/27 13:25:12.545342798,"{'x': 0.012730686853258164, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.012962978495757227}"
2024/06/27 13:25:12.594680013,"{'x': 0.0147414830346438, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.002382191184887361}"
2024/06/27 13:25:12.658695561,"{'x': 0.015387371036731708, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.004940385894545152}"
2024/06/27 13:25:12.710620173,"{'x': 0.013115723913535451, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0044566433266712835}"
2024/06/27 13:25:12.772537351,"{'x': 0.015602765367225876, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0024563641827439753}"
2024/06/27 13:25:12.828036943,"{'x': 0.008764210927315462, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.018324334787120478}"
2024/06/27 13:25:12.877401587,"{'x': 0.01565627839431353, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0008826038271028125}"
2024/06/27 13:25:12.943507532,"{'x': 0.01710127285875194, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.003498813684615243}"
2024/06/27 13:25:12.993507565,"{'x': 0.013865347928855116, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.005973284172150706}"
2024/06/27 13:25:13.47005895,"{'x': 0.01226651564695834, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007455041714780286}"
2024/06/27 13:25:13.101803077,"{'x': 0.01184942565175932, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.006699874799333649}"
2024/06/27 13:25:13.154564984,"{'x': 0.010327088362853482, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01003605920091033}"
2024/06/27 13:25:13.204805198,"{'x': 0.01046199163089925, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.009055776006304583}"
2024/06/27 13:25:13.268781604,"{'x': 0.011964218807187982, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007490967142727456}"
2024/06/27 13:25:13.321604799,"{'x': 0.0092859560408521, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007857016564477348}"
2024/06/27 13:25:13.377502547,"{'x': -0.001756845299815549, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03167765333293371}"
2024/06/27 13:25:13.427781062,"{'x': 0.009852732851381552, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007197914755957768}"
2024/06/27 13:25:13.483770475,"{'x': 0.00011820175092562904, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02296129852029072}"
2024/06/27 13:25:13.533676148,"{'x': 0.010423962729270533, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.001301222290989834}"
2024/06/27 13:25:13.591213704,"{'x': -0.0006721125732164386, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.022427489517816923}"
2024/06/27 13:25:13.639014444,"{'x': 0.01052298992404084, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0004906959056274474}"
2024/06/27 13:25:13.696190490,"{'x': -0.010018995632735237, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04305826811316482}"
2024/06/27 13:25:13.745892776,"{'x': 0.005981019352894853, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.011932544085929031}"
2024/06/27 13:25:13.808363080,"{'x': -0.010663786081344153, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04594877929269181}"
2024/06/27 13:25:13.859928760,"{'x': -0.012139977266527277, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.044626277403476244}"
2024/06/27 13:25:13.913925320,"{'x': -0.010325363540311524, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.039018541667414475}"
2024/06/27 13:25:13.975080760,"{'x': -0.007255235920040858, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.029002827505909323}"
2024/06/27 13:25:14.31645856,"{'x': -0.0096440849920802, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02815050886225201}"
2024/06/27 13:25:14.92536502,"{'x': -0.016670543615464578, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04501996078128201}"
2024/06/27 13:25:14.147078164,"{'x': -0.007713217360069, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01986341635432254}"
2024/06/27 13:25:14.199732323,"{'x': -0.0030302367841652713, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007078125952898695}"
2024/06/27 13:25:14.254178420,"{'x': -0.007989873344840909, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01680696517757241}"
2024/06/27 13:25:14.313088045,"{'x': -0.0038416104778162714, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.010553407445803131}"
2024/06/27 13:25:14.366755861,"{'x': -0.006807213838006849, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.00967098062787386}"
2024/06/27 13:25:14.429265473,"{'x': -0.0018115920674523726, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0025050797198558072}"
2024/06/27 13:25:14.483027588,"{'x': -0.00328874154132602, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.001140195407078437}"
2024/06/27 13:25:14.536307775,"{'x': -0.0013639766274079514, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.004899465868581032}"
2024/06/27 13:25:14.587375395,"{'x': 0.00024088815248196963, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0060525828617068456}"
2024/06/27 13:25:14.639040618,"{'x': 0.0011245443881588244, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00831072999533422}"
2024/06/27 13:25:14.700952543,"{'x': 0.0050162597078081215, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.012972262432691117}"
2024/06/27 13:25:14.754092508,"{'x': 0.004413042932569536, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.014905223929417843}"
2024/06/27 13:25:14.806630726,"{'x': 0.006926420639298219, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.018089917976978676}"
2024/06/27 13:25:14.864842087,"{'x': 0.008044918188527627, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.019783502495062777}"
2024/06/27 13:25:14.915349303,"{'x': 0.00962468256918793, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02167194958048846}"
2024/06/27 13:25:14.967301775,"{'x': 0.00842768038864798, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.019649914762573495}"
2024/06/27 13:25:15.18672605,"{'x': 0.009980933570930585, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0207572826811786}"
