time,linear,angular
2024/06/27 13:24:52.90119702,"{'x': 0.14634956624108894, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03359782376000631}"
2024/06/27 13:24:52.139411053,"{'x': 0.1415697717978765, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03887384520381776}"
2024/06/27 13:24:52.192542975,"{'x': 0.1391785547164384, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03930968726843176}"
2024/06/27 13:24:52.245434121,"{'x': 0.1388686336856319, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04184577794859479}"
2024/06/27 13:24:52.299351015,"{'x': 0.13666530281206357, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04258897471420209}"
2024/06/27 13:24:52.361358039,"{'x': 0.136928107237767, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04516863679543537}"
2024/06/27 13:24:52.424315509,"{'x': 0.13477040903746224, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04535502454770235}"
2024/06/27 13:24:52.477740330,"{'x': 0.13495784160182883, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0473474032274428}"
2024/06/27 13:24:52.539362429,"{'x': 0.13271076050230293, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04696599460789308}"
2024/06/27 13:24:52.591211151,"{'x': 0.133218536527653, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.049179206677937515}"
2024/06/27 13:24:52.647526981,"{'x': 0.1310302398551362, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.048612059908246685}"
2024/06/27 13:24:52.697727780,"{'x': 0.13230843663089215, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.048887712180411214}"
2024/06/27 13:24:52.751322803,"{'x': 0.12917002349760903, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05124060590851798}"
2024/06/27 13:24:52.804082337,"{'x': 0.13148369056862108, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.049904555557631625}"
2024/06/27 13:24:52.856157098,"{'x': 0.12746889312057194, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05278258204086672}"
2024/06/27 13:24:52.924984989,"{'x': 0.1316017453161803, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05073256851375074}"
2024/06/27 13:24:52.975953475,"{'x': 0.12986303239368976, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05147549252985595}"
2024/06/27 13:24:53.24729413,"{'x': 0.13244662366888277, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05193964242228333}"
2024/06/27 13:24:53.77606009,"{'x': 0.13142385565590953, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05242326123274488}"
2024/06/27 13:24:53.129605874,"{'x': 0.1331241311873126, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05198851834697393}"
2024/06/27 13:24:53.191972379,"{'x': 0.13285971701433685, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05184333747037151}"
2024/06/27 13:24:53.247499709,"{'x': 0.13388934161058103, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05061115147122219}"
2024/06/27 13:24:53.296286737,"{'x': 0.1347677686655768, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04911799050463728}"
2024/06/27 13:24:53.360870314,"{'x': 0.13607316755241078, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04931816993867422}"
2024/06/27 13:24:53.430504061,"{'x': 0.13657291872575608, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04941605759219492}"
2024/06/27 13:24:53.480690482,"{'x': 0.13719325754153874, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.048246973148091676}"
2024/06/27 13:24:53.543731502,"{'x': 0.13907805236171342, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04731096757635633}"
2024/06/27 13:24:53.607191418,"{'x': 0.14097323732975756, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04748022407665875}"
2024/06/27 13:24:53.664605736,"{'x': 0.14211871558450712, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04651618075247832}"
2024/06/27 13:24:53.724147411,"{'x': 0.14447767924194563, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.047043639639385404}"
2024/06/27 13:24:53.776873370,"{'x': 0.1458582009264453, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04603178063667723}"
2024/06/27 13:24:53.830552768,"{'x': 0.148200233247566, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04684776614045649}"
2024/06/27 13:24:53.885231367,"{'x': 0.14950084261747815, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04596528465559491}"
2024/06/27 13:24:53.938732682,"{'x': 0.15037326254724126, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0476469179977137}"
2024/06/27 13:24:53.990728549,"{'x': 0.15318913335623072, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.045830164306050136}"
2024/06/27 13:24:54.47425512,"{'x': 0.15418746943162376, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04632157843664064}"
2024/06/27 13:24:54.108812392,"{'x': 0.157688703131243, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0459822664840388}"
2024/06/27 13:24:54.185509549,"{'x': 0.15778560986670448, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04574375522479901}"
2024/06/27 13:24:54.260066840,"{'x': 0.16141608149417613, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04717877383060287}"
2024/06/27 13:24:54.335318107,"{'x': 0.16140366610930085, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04523407630292198}"
2024/06/27 13:24:54.399012252,"{'x': 0.16486365506227893, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04509814086735986}"
2024/06/27 13:24:54.455503121,"{'x': 0.16498364700353096, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04528060097869435}"
2024/06/27 13:24:54.505369224,"{'x': 0.1679273271001044, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.045002895369667506}"
2024/06/27 13:24:54.558768629,"{'x': 0.16820813011461422, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.044770073684235356}"
2024/06/27 13:24:54.621389470,"{'x': 0.17190892739599034, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04527538992899682}"
2024/06/27 13:24:54.673959980,"{'x': 0.1708174486980001, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04451552221422972}"
2024/06/27 13:24:54.729787425,"{'x': 0.1735037941090256, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04508197425192062}"
2024/06/27 13:24:54.783488662,"{'x': 0.17343829078588277, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04427658796017564}"
2024/06/27 13:24:54.846711119,"{'x': 0.1761871047885493, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04529259636443328}"
2024/06/27 13:24:54.907578689,"{'x': 0.1761379845651359, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.042113356941161584}"
2024/06/27 13:24:54.955996774,"{'x': 0.17832085159568067, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04546558519150423}"
2024/06/27 13:24:55.21481289,"{'x': 0.1786580729514677, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04355335248687897}"
2024/06/27 13:24:55.70783943,"{'x': 0.18077680419847755, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04471032161799382}"
2024/06/27 13:24:55.123174920,"{'x': 0.1806145021818036, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.044154596790073164}"
2024/06/27 13:24:55.185212120,"{'x': 0.1827677627349497, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04483669847874161}"
2024/06/27 13:24:55.238871326,"{'x': 0.1826848233398965, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04385971589557691}"
2024/06/27 13:24:55.290915299,"{'x': 0.18496216590106504, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04457430266152684}"
2024/06/27 13:24:55.344682148,"{'x': 0.18674488388789143, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0445515089711801}"
2024/06/27 13:24:55.396118475,"{'x': 0.1867519229493058, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04333786028422537}"
2024/06/27 13:24:55.454526844,"{'x': 0.1884332761735044, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04246837719072971}"
2024/06/27 13:24:55.515999256,"{'x': 0.18841314393847702, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04272085549106919}"
2024/06/27 13:24:55.565219971,"{'x': 0.189482430901673, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04254533829223295}"
2024/06/27 13:24:55.631164088,"{'x': 0.18963806731380425, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0423245842054456}"
2024/06/27 13:24:55.680077111,"{'x': 0.19044429466071672, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.043136321383149046}"
2024/06/27 13:24:55.734043781,"{'x': 0.19040463288529025, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04233188214918471}"
2024/06/27 13:24:55.797096978,"{'x': 0.19126755834251366, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04175208894689142}"
2024/06/27 13:24:55.849586930,"{'x': 0.1908049077433457, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.040890002301915196}"
2024/06/27 13:24:55.902149530,"{'x': 0.1915229861547636, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.041684072046086484}"
2024/06/27 13:24:55.960499162,"{'x': 0.19133017512055717, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03988809585224029}"
2024/06/27 13:24:56.19160229,"{'x': 0.19244163373517353, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04013192545519484}"
2024/06/27 13:24:56.71298411,"{'x': 0.19170101542291648, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0388267830399025}"
2024/06/27 13:24:56.122445921,"{'x': 0.19276340507169512, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03962848175801437}"
2024/06/27 13:24:56.186224475,"{'x': 0.19297647868197354, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.039187585303381844}"
2024/06/27 13:24:56.238084396,"{'x': 0.19272143527462107, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.038364722108017446}"
2024/06/27 13:24:56.290247347,"{'x': 0.19264731061449644, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03638879866263789}"
2024/06/27 13:24:56.345887720,"{'x': 0.19332599765923847, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03575771877089373}"
2024/06/27 13:24:56.406495322,"{'x': 0.19300481135610165, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03659132792672448}"
2024/06/27 13:24:56.459425782,"{'x': 0.19455944835342842, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03547860435630934}"
2024/06/27 13:24:56.512483636,"{'x': 0.19409352631207719, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.037248724614778794}"
2024/06/27 13:24:56.569102300,"{'x': 0.19544390455475794, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03524942852619972}"
2024/06/27 13:24:56.630218053,"{'x': 0.19539943557683165, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03747163447810031}"
2024/06/27 13:24:56.681407380,"{'x': 0.19760014033749035, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03521437993978438}"
2024/06/27 13:24:56.735367679,"{'x': 0.19818065097922002, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0394690448322379}"
2024/06/27 13:24:56.790532633,"{'x': 0.20071510167022788, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03649471453751296}"
2024/06/27 13:24:56.839667599,"{'x': 0.19960272133079038, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.040344957473489984}"
2024/06/27 13:24:56.892042726,"{'x': 0.20539086553550348, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.039622681241402447}"
2024/06/27 13:24:56.945210725,"{'x': 0.20337012363051915, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03776836500392644}"
2024/06/27 13:24:57.1795046,"{'x': 0.20938135205054953, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04287719921063449}"
2024/06/27 13:24:57.66283852,"{'x': 0.20689189149405357, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04025710761893908}"
2024/06/27 13:24:57.117129790,"{'x': 0.21272043145093855, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.043281658787728716}"
2024/06/27 13:24:57.168640537,"{'x': 0.21207468985882896, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04143267605540313}"
2024/06/27 13:24:57.222376501,"{'x': 0.21631259166341188, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04523024606453596}"
2024/06/27 13:24:57.274892940,"{'x': 0.219964586590894, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04569951086368906}"
2024/06/27 13:24:57.338193691,"{'x': 0.17411838985723097, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.001751951247575434}"
2024/06/27 13:24:57.392138937,"{'x': 0.2295985264119114, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.056004541134036856}"
2024/06/27 13:24:57.455418819,"{'x': 0.24175315398943717, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06718225282018153}"
2024/06/27 13:24:57.512872486,"{'x': 0.24433420465634997, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.07034826439921993}"
2024/06/27 13:24:57.567091958,"{'x': 0.2537489249825112, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0785277786006704}"
2024/06/27 13:24:57.617967954,"{'x': 0.2486483604675803, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.07314732910852317}"
2024/06/27 13:24:57.670494602,"{'x': 0.25815894127543454, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06637258141800739}"
2024/06/27 13:24:57.731915840,"{'x': 0.2629244131205382, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.07028390760403003}"
2024/06/27 13:24:57.784411412,"{'x': 0.2707141664352915, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0664584000966153}"
2024/06/27 13:24:57.839241874,"{'x': 0.26945569343984555, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06183278242527113}"
2024/06/27 13:24:57.898204801,"{'x': 0.26998024917896657, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05812396185439006}"
2024/06/27 13:24:57.950945425,"{'x': 0.27880685736090655, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05575040890828653}"
2024/06/27 13:24:58.8028369,"{'x': 0.2759318205222875, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.04202585591701968}"
2024/06/27 13:24:58.54853454,"{'x': 0.29332576354868195, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05024539605521383}"
2024/06/27 13:24:58.111360533,"{'x': 0.28527985859346683, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0388455931458056}"
2024/06/27 13:24:58.163337114,"{'x': 0.29474759540822076, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0340590089199857}"
2024/06/27 13:24:58.231045452,"{'x': 0.29652489575013746, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03243626487016016}"
2024/06/27 13:24:58.279324422,"{'x': 0.3030356607907849, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.023009348453530087}"
2024/06/27 13:24:58.331250851,"{'x': 0.3030460668506737, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.017744993290693678}"
2024/06/27 13:24:58.384835755,"{'x': 0.3166531554219015, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.024443664014192734}"
2024/06/27 13:24:58.436995369,"{'x': 0.3108448731476696, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.013482912864891894}"
2024/06/27 13:24:58.493613856,"{'x': 0.3251168817194865, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.020622865933165535}"
2024/06/27 13:24:58.552057914,"{'x': 0.330090438990736, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.014112396446312125}"
2024/06/27 13:24:58.604042570,"{'x': 0.3323956425142607, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.007379105152160115}"
2024/06/27 13:24:58.666173570,"{'x': 0.34215527208272745, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.008287784541591847}"
2024/06/27 13:24:58.732880703,"{'x': 0.3479247732328719, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0007202034342013164}"
2024/06/27 13:24:58.785106413,"{'x': 0.3534511785238846, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.005363393069403699}"
2024/06/27 13:24:58.849121216,"{'x': 0.3528989771757242, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02489499046054533}"
2024/06/27 13:24:58.898533668,"{'x': 0.3604980819232713, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.047670161699357116}"
2024/06/27 13:24:58.951813615,"{'x': 0.36484700396811404, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0458611963808746}"
2024/06/27 13:24:59.13688887,"{'x': 0.3595997537978018, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.06591148187874385}"
2024/06/27 13:24:59.66475122,"{'x': 0.36498264833181865, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.07202668339604568}"
2024/06/27 13:24:59.129227315,"{'x': 0.3622009691087366, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09880377088839332}"
2024/06/27 13:24:59.181571424,"{'x': 0.36495585726771157, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.12013154550120309}"
2024/06/27 13:24:59.235470307,"{'x': 0.3699177188771165, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1463642691262308}"
2024/06/27 13:24:59.286672689,"{'x': 0.36695355538588414, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1638236939666582}"
2024/06/27 13:24:59.354948427,"{'x': 0.3669348158120154, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18971138780935082}"
2024/06/27 13:24:59.405220775,"{'x': 0.37008366480495575, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2189044547795138}"
2024/06/27 13:24:59.472224372,"{'x': 0.3722745214405174, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2448421593250396}"
2024/06/27 13:24:59.522252643,"{'x': 0.3734177376855314, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2740692494432979}"
2024/06/27 13:24:59.584516482,"{'x': 0.369205863271209, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3068579293648037}"
2024/06/27 13:24:59.637175087,"{'x': 0.37595515317849953, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.31043781118714175}"
2024/06/27 13:24:59.689888832,"{'x': 0.36659050955248274, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.31090296047204014}"
2024/06/27 13:24:59.744087866,"{'x': 0.3695795866877663, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3159370457485631}"
2024/06/27 13:24:59.795766365,"{'x': 0.3663018966739839, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.323979387674612}"
2024/06/27 13:24:59.850072751,"{'x': 0.35288518997070245, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3490176745076976}"
2024/06/27 13:24:59.903835273,"{'x': 0.3708781227030065, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.34546491870448026}"
2024/06/27 13:24:59.959365038,"{'x': 0.3511671658512048, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.37456237639110324}"
2024/06/27 13:25:00.9082507,"{'x': 0.3575280718446537, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3806183588798282}"
2024/06/27 13:25:00.62170471,"{'x': 0.3258377085511524, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4287828685748041}"
2024/06/27 13:25:00.118534726,"{'x': 0.31480396190901033, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.43846995394229715}"
2024/06/27 13:25:00.180244651,"{'x': 0.2205161804033587, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5278488073528047}"
2024/06/27 13:25:00.230980147,"{'x': 0.21268266444252246, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5488783481226944}"
2024/06/27 13:25:00.283483023,"{'x': 0.05966124986471018, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6624833158438701}"
2024/06/27 13:25:00.347227761,"{'x': 0.12955702533375704, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6030053561784401}"
2024/06/27 13:25:00.405977869,"{'x': 0.04802774369305007, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6258655600868659}"
2024/06/27 13:25:00.452994163,"{'x': 0.06741626704507268, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5901917282544122}"
2024/06/27 13:25:00.506063243,"{'x': 0.04582438474444724, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5765361467492784}"
2024/06/27 13:25:00.559681832,"{'x': 0.05488669433112297, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5216062122754535}"
2024/06/27 13:25:00.613086165,"{'x': 0.037316560639624484, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5034592995168783}"
2024/06/27 13:25:00.680258988,"{'x': 0.04599251808352319, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4724897257839755}"
2024/06/27 13:25:00.733784455,"{'x': 0.026319680300615763, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.45289587451247026}"
2024/06/27 13:25:00.782396503,"{'x': -0.04544869200830076, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4089506827239413}"
2024/06/27 13:25:00.835036989,"{'x': -0.027189484431163497, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3831611287175658}"
2024/06/27 13:25:00.895810280,"{'x': -0.043867828460391514, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3320698535383739}"
2024/06/27 13:25:00.948778080,"{'x': -0.09854208100275635, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.29502793198600585}"
2024/06/27 13:25:01.1816008,"{'x': -0.12038781536685657, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.25336650249276893}"
2024/06/27 13:25:01.67306000,"{'x': -0.15730587426223852, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.22086161676828464}"
2024/06/27 13:25:01.128776688,"{'x': -0.21042387217934908, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18226919657120444}"
2024/06/27 13:25:01.181974246,"{'x': -0.21452172139658335, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16168553522385576}"
2024/06/27 13:25:01.229603802,"{'x': -0.2626965506096653, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09992635253838422}"
