time,linear,angular
2024/06/27 13:24:50.707487366,"{'x': -0.00016287299523513096, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019643233893162915}"
2024/06/27 13:24:50.773378085,"{'x': -0.00013280821428111067, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.001978297570416565}"
2024/06/27 13:24:50.848682574,"{'x': -0.0001610986571275448, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021404097005017775}"
2024/06/27 13:24:50.926050890,"{'x': -0.00017058156323112797, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023757326064712814}"
2024/06/27 13:24:50.980175738,"{'x': -0.00016726361346023456, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022606964714189104}"
2024/06/27 13:24:51.35073796,"{'x': -0.00015485345989303776, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00225745897596763}"
2024/06/27 13:24:51.86429176,"{'x': -0.00013924109338609285, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002140546561318679}"
2024/06/27 13:24:51.140987118,"{'x': -0.00016116321214398708, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022309316755420028}"
2024/06/27 13:24:51.203908207,"{'x': -0.00014675058820733377, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021923983835510086}"
2024/06/27 13:24:51.256731559,"{'x': -0.000147834609837762, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022721560973142374}"
2024/06/27 13:24:51.311082042,"{'x': -0.00016450219831156893, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002442620816527352}"
2024/06/27 13:24:51.366036737,"{'x': -0.00015999547787886106, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002575779028331837}"
2024/06/27 13:24:51.416967182,"{'x': -0.00017015775782439998, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002454380367437281}"
2024/06/27 13:24:51.468345577,"{'x': -0.00014340222295219747, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022724870504928774}"
2024/06/27 13:24:51.521717483,"{'x': -0.00014336370855155687, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002170855577431574}"
2024/06/27 13:24:51.576404578,"{'x': -0.00014477376440025734, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022816902136995054}"
2024/06/27 13:24:51.637656870,"{'x': -0.00012630851712824043, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002250706723929241}"
2024/06/27 13:24:51.691094893,"{'x': -0.00014935600351197615, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002239784091753627}"
2024/06/27 13:24:51.744588880,"{'x': -0.00012452371858357359, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020771985087284506}"
2024/06/27 13:24:51.797168115,"{'x': -0.0001645450527068091, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002473615946579244}"
2024/06/27 13:24:51.860025805,"{'x': -0.0001502586393682335, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002632395716100966}"
2024/06/27 13:24:51.913721764,"{'x': -0.00017991819402724836, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027547215895049604}"
2024/06/27 13:24:51.978272013,"{'x': -0.00016426416143710664, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027360526215636227}"
2024/06/27 13:24:52.31866747,"{'x': -0.00017531229280248658, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027264068089962734}"
2024/06/27 13:24:52.86341352,"{'x': -0.00016460813901143822, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026941577542434203}"
2024/06/27 13:24:52.137048748,"{'x': -0.0001692646118917868, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002687274666511641}"
2024/06/27 13:24:52.190259868,"{'x': -0.00015777568720742549, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026045625965425145}"
2024/06/27 13:24:52.244072613,"{'x': -0.0001511632771259371, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002498879146864752}"
2024/06/27 13:24:52.297074659,"{'x': -0.0001507434628418808, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023097613082114776}"
2024/06/27 13:24:52.359051421,"{'x': -0.0001407413992859621, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024835367941422604}"
2024/06/27 13:24:52.421821114,"{'x': -0.00016673965126806845, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025554901938749097}"
2024/06/27 13:24:52.474748666,"{'x': -0.00014098073542018847, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00235408438413387}"
2024/06/27 13:24:52.536926172,"{'x': -0.00014776295553907003, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024213324686845894}"
2024/06/27 13:24:52.589458522,"{'x': -0.0001353936677548357, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002365391803506256}"
2024/06/27 13:24:52.642187781,"{'x': -0.000159926431077464, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002580602869904247}"
2024/06/27 13:24:52.695372952,"{'x': -0.00017640600190278185, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027443989570148375}"
2024/06/27 13:24:52.748880375,"{'x': -0.00016237544121483808, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025647185906993997}"
2024/06/27 13:24:52.801199883,"{'x': -0.0001729973314708274, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002726260383287382}"
2024/06/27 13:24:52.854502746,"{'x': -0.00015970740161505055, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002596720481978565}"
2024/06/27 13:24:52.917298229,"{'x': -0.00013979058059361747, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002576943718438862}"
2024/06/27 13:24:52.970625902,"{'x': -0.0001435050271659491, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002382178101590249}"
2024/06/27 13:24:53.22385908,"{'x': -0.0001427652437884489, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002265890358160938}"
2024/06/27 13:24:53.75927145,"{'x': -0.0001359543420121881, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022524722729260205}"
2024/06/27 13:24:53.127201594,"{'x': -0.00016735570959828676, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002562974950564012}"
2024/06/27 13:24:53.189874446,"{'x': -0.0001257079770900753, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025720349877165205}"
2024/06/27 13:24:53.241430307,"{'x': -0.0001758870395001252, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026179732021924806}"
2024/06/27 13:24:53.294150888,"{'x': -0.00013097862442551023, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002115591842576592}"
2024/06/27 13:24:53.359306420,"{'x': -0.0001570446943574183, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027132708833486063}"
2024/06/27 13:24:53.425449162,"{'x': -0.00013935619868064787, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002408461938656181}"
2024/06/27 13:24:53.477002545,"{'x': -0.0001688518333685352, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002604873265076968}"
2024/06/27 13:24:53.541192588,"{'x': -0.00014716571222718293, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025328023219399753}"
2024/06/27 13:24:53.605119608,"{'x': -0.00015507897283361603, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002542169215893786}"
2024/06/27 13:24:53.660932795,"{'x': -0.0001641808983043627, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002634733821964552}"
2024/06/27 13:24:53.724299329,"{'x': -0.0001467134136194635, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026459050286087304}"
2024/06/27 13:24:53.774480553,"{'x': -0.00014166054434207285, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025352612256881457}"
2024/06/27 13:24:53.829107195,"{'x': -0.00015683042462657544, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025706488193355526}"
2024/06/27 13:24:53.883068781,"{'x': -0.00013562658775889572, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002439071736073828}"
2024/06/27 13:24:53.936484357,"{'x': -0.0001463882724281819, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002385692304012643}"
2024/06/27 13:24:53.989264806,"{'x': -0.00014408310004359711, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00248743726174272}"
2024/06/27 13:24:54.41570469,"{'x': -0.00015213168010757487, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002451296775213052}"
2024/06/27 13:24:54.106281328,"{'x': -0.00015588624574990804, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024804690686783815}"
2024/06/27 13:24:54.182518228,"{'x': -0.0001519956726616995, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025692974257420786}"
2024/06/27 13:24:54.257772087,"{'x': -0.00015524613170502929, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026300900882967326}"
2024/06/27 13:24:54.333619458,"{'x': -0.00014765164500637692, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024495484942566037}"
2024/06/27 13:24:54.397169573,"{'x': -0.00014880114533178388, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024303380369445904}"
2024/06/27 13:24:54.449726456,"{'x': -0.00014511589932066578, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002497753764777677}"
2024/06/27 13:24:54.502371518,"{'x': -0.00016839541471739286, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002566447552821316}"
2024/06/27 13:24:54.555069645,"{'x': -0.0001653315157042958, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027465235892840667}"
2024/06/27 13:24:54.620794348,"{'x': -0.00015115239472983328, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026608758353914297}"
2024/06/27 13:24:54.673539220,"{'x': -0.0001747941966837998, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002739641042632357}"
2024/06/27 13:24:54.726431624,"{'x': -0.00014598784119022857, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023539195412398684}"
2024/06/27 13:24:54.778121749,"{'x': -0.00013101561938500594, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022730290874051207}"
2024/06/27 13:24:54.841062238,"{'x': -0.00014480536337406567, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023975319159346142}"
2024/06/27 13:24:54.901229629,"{'x': -0.00014289248026804713, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025490750091332615}"
2024/06/27 13:24:54.953838202,"{'x': -0.00016113649188315626, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002465315613982}"
2024/06/27 13:24:55.17612936,"{'x': -0.00014294801573415584, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025865563833633587}"
2024/06/27 13:24:55.70089551,"{'x': -0.00016493243490281804, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027178994912837595}"
2024/06/27 13:24:55.122683090,"{'x': -0.00015216671427114968, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024159611198264486}"
2024/06/27 13:24:55.182707677,"{'x': -0.00013547904024976035, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024140593461252635}"
2024/06/27 13:24:55.237412085,"{'x': -0.00013427132543714922, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022950202795906094}"
2024/06/27 13:24:55.288939664,"{'x': -0.00013864995760693143, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002306355217702283}"
2024/06/27 13:24:55.341790671,"{'x': -0.00014810781907662957, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024158722175560143}"
2024/06/27 13:24:55.393921383,"{'x': -0.00015812647988901025, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024294049607540558}"
2024/06/27 13:24:55.447201482,"{'x': -0.00015415554876320182, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025111249995708462}"
2024/06/27 13:24:55.510374025,"{'x': -0.00014468722930126193, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002581301581296991}"
2024/06/27 13:24:55.562839479,"{'x': -0.0001651925180820685, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025157392090351394}"
2024/06/27 13:24:55.627591973,"{'x': -0.00015523762057509697, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027315079314309543}"
2024/06/27 13:24:55.679883624,"{'x': -0.00016690980911949734, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025637858609064423}"
2024/06/27 13:24:55.733089650,"{'x': -0.0001532682433247794, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024798914811290373}"
2024/06/27 13:24:55.794786105,"{'x': -0.00013988397066655643, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023930152217710443}"
2024/06/27 13:24:55.847508525,"{'x': -0.00013663613014943266, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022780714028920457}"
2024/06/27 13:24:55.899805165,"{'x': -0.0001516401766095102, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023318338649946924}"
2024/06/27 13:24:55.953902035,"{'x': -0.00015855154557546306, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026011577312887724}"
2024/06/27 13:24:56.16724171,"{'x': -0.00014651855540278024, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023937780849108137}"
2024/06/27 13:24:56.68744883,"{'x': -0.00013835996641888845, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022593600782503387}"
2024/06/27 13:24:56.120404601,"{'x': -0.00015392831898456815, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023742526269776576}"
2024/06/27 13:24:56.185543335,"{'x': -0.00012456384194089144, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002501326323066877}"
2024/06/27 13:24:56.235328186,"{'x': -0.00017142398735546722, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025699022494398704}"
2024/06/27 13:24:56.289832173,"{'x': -0.00013673087664226862, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023107467568310724}"
2024/06/27 13:24:56.340914458,"{'x': -0.00016030029436715152, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002634246091628434}"
2024/06/27 13:24:56.404583398,"{'x': -0.00013037062838143834, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002165792336093375}"
2024/06/27 13:24:56.457275288,"{'x': -0.00012599788534151942, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021846202592268327}"
2024/06/27 13:24:56.510091322,"{'x': -0.00013541526882014508, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021174946991262544}"
2024/06/27 13:24:56.562482149,"{'x': -0.0001338340816547158, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002297944462942958}"
2024/06/27 13:24:56.626712017,"{'x': -0.0001236263284968593, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023641315333060575}"
2024/06/27 13:24:56.679609529,"{'x': -0.00012652538725332796, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023041711319091718}"
2024/06/27 13:24:56.732835505,"{'x': -0.0001411442699062814, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023814594035691528}"
2024/06/27 13:24:56.783742454,"{'x': -0.00012968082246662634, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022892079876069005}"
2024/06/27 13:24:56.836856738,"{'x': -0.00013217282509921064, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002245159654263418}"
2024/06/27 13:24:56.889869054,"{'x': -0.0001228467016065236, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023104391794710466}"
2024/06/27 13:24:56.942280030,"{'x': -0.0001265960427217278, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002208183772896888}"
2024/06/27 13:24:56.995913869,"{'x': -0.0001274241144825588, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021236458858133744}"
2024/06/27 13:24:57.62609617,"{'x': -0.0001254110186024623, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024163151461875643}"
2024/06/27 13:24:57.115990684,"{'x': -0.00014817657893416634, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024483285400096477}"
2024/06/27 13:24:57.166492873,"{'x': -0.00013593194040047683, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023604494606468407}"
2024/06/27 13:24:57.219022253,"{'x': -0.00015054226995908962, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002514776594336965}"
2024/06/27 13:24:57.273400413,"{'x': -0.00012587279688189052, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002268268029322229}"
2024/06/27 13:24:57.335697901,"{'x': -0.0001353076933460898, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002494925787126512}"
2024/06/27 13:24:57.391219163,"{'x': -0.00012334250416780486, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002243882716979506}"
2024/06/27 13:24:57.453460395,"{'x': -0.00011363558634684588, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022414098463992005}"
2024/06/27 13:24:57.508163581,"{'x': -0.00011824280914821749, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021366795670942906}"
2024/06/27 13:24:57.559543032,"{'x': -0.00011180963568631432, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021224490393425555}"
2024/06/27 13:24:57.614429552,"{'x': -0.00012056894852123016, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002195217352086054}"
2024/06/27 13:24:57.664809084,"{'x': -0.00011124116709380976, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002128945968491891}"
2024/06/27 13:24:57.728534676,"{'x': -0.00010998797226424278, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021536086324625003}"
2024/06/27 13:24:57.782026887,"{'x': -0.00010701768671937963, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002121703981341483}"
2024/06/27 13:24:57.832807049,"{'x': -0.00012264348625693567, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002270473139242668}"
2024/06/27 13:24:57.895385966,"{'x': -0.00012477351002531702, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002382192574389208}"
2024/06/27 13:24:57.950380313,"{'x': -0.00012982452229492577, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002476549521611915}"
2024/06/27 13:24:58.1168208,"{'x': -0.00014217089680629093, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002498464596301986}"
2024/06/27 13:24:58.52427171,"{'x': -0.0001363222245164587, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023823355163257176}"
2024/06/27 13:24:58.106957531,"{'x': -0.00013402173925797196, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002415349319347726}"
2024/06/27 13:24:58.162306467,"{'x': -0.00013734071236262967, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025937644015332495}"
2024/06/27 13:24:58.223880425,"{'x': -0.00012835528665055903, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026489068800650273}"
2024/06/27 13:24:58.276848227,"{'x': -0.0001308445164784913, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024768827192831466}"
2024/06/27 13:24:58.328776941,"{'x': -0.00013064418425624903, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023408877477875123}"
2024/06/27 13:24:58.382482854,"{'x': -0.0001286608208219859, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002411567211216159}"
2024/06/27 13:24:58.434720812,"{'x': -0.00012291674940092306, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022294276442416106}"
2024/06/27 13:24:58.488626585,"{'x': -0.00013060553320781482, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022735228121772977}"
2024/06/27 13:24:58.551463521,"{'x': -0.00012188266605988243, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024993788538605344}"
2024/06/27 13:24:58.603938227,"{'x': -0.00016278333196814937, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025581075993992286}"
2024/06/27 13:24:58.664071083,"{'x': -0.00014827646703253317, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027205574378070807}"
2024/06/27 13:24:58.728711843,"{'x': -0.00013871923096644395, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002696227401945528}"
2024/06/27 13:24:58.781407016,"{'x': -0.00013038926286562398, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022922030772525304}"
2024/06/27 13:24:58.844026737,"{'x': -0.00011944086997497396, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002242957873091811}"
2024/06/27 13:24:58.896635935,"{'x': -0.00013677926136632063, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021715394788479614}"
2024/06/27 13:24:58.949075770,"{'x': -0.00012722749728124647, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023384102941035323}"
2024/06/27 13:24:59.11537890,"{'x': -0.00011573505448352227, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002295400554857885}"
2024/06/27 13:24:59.64214563,"{'x': -0.0001532792000639972, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024919235471374535}"
2024/06/27 13:24:59.127032473,"{'x': -0.00013961245361931624, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0027102423637250794}"
2024/06/27 13:24:59.179485022,"{'x': -0.00013934644382716566, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002453527336066408}"
2024/06/27 13:24:59.232387529,"{'x': -0.0001343386792186149, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023201619895596437}"
2024/06/27 13:24:59.284561966,"{'x': -0.00013629734022975728, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023832103560108564}"
2024/06/27 13:24:59.348648023,"{'x': -0.00012043216201294097, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022101450809381973}"
2024/06/27 13:24:59.402535237,"{'x': -0.00011613307359472382, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020654318280994843}"
2024/06/27 13:24:59.466455000,"{'x': -0.0001248927243682416, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023020991706239613}"
2024/06/27 13:24:59.521553738,"{'x': -0.00014096483786549832, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023362081451203665}"
2024/06/27 13:24:59.584490566,"{'x': -0.00011391865848097453, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023375986799409887}"
2024/06/27 13:24:59.634820243,"{'x': -0.00012688184758866177, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022216434227360082}"
2024/06/27 13:24:59.687398696,"{'x': -0.0001228473848280089, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002231460797505136}"
2024/06/27 13:24:59.742589667,"{'x': -0.00011594140584976949, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021447960660267995}"
