time,linear,angular
2024/06/27 13:25:02.825167275,"{'x': 0.00048261955277704543, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.729851900085123e-10}"
2024/06/27 13:25:02.877356281,"{'x': 0.0006189621188411005, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7854074602373657e-10}"
2024/06/27 13:25:02.929819072,"{'x': 0.0006158712379331877, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.779696472998694e-10}"
2024/06/27 13:25:02.993889767,"{'x': 0.00046814142366669595, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7280577796773287e-10}"
2024/06/27 13:25:03.47424850,"{'x': 0.0005772451669057553, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7681501535425923e-10}"
2024/06/27 13:25:03.99520784,"{'x': 0.000733430250321162, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.8274449448417727e-10}"
2024/06/27 13:25:03.151606855,"{'x': 0.0005434185324786507, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7549873493626365e-10}"
2024/06/27 13:25:03.216671465,"{'x': 0.0005797665600779944, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7770141741711996e-10}"
2024/06/27 13:25:03.269308933,"{'x': 0.0004442551725770498, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7140423242144607e-10}"
2024/06/27 13:25:03.322422605,"{'x': 0.00039820009388048095, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.69499977889609e-10}"
2024/06/27 13:25:03.374722990,"{'x': 0.0004463528929476688, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7142288416825977e-10}"
2024/06/27 13:25:03.426948868,"{'x': 0.0004759052944707346, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7263880042482924e-10}"
2024/06/27 13:25:03.480772145,"{'x': 0.0004958073678083743, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7353586062872637e-10}"
2024/06/27 13:25:03.534431058,"{'x': 0.0004286511055385254, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7069813057778447e-10}"
2024/06/27 13:25:03.584931910,"{'x': 0.0004703291526221687, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.722737590943325e-10}"
2024/06/27 13:25:03.638604642,"{'x': 0.00040595559452332976, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6970248256930063e-10}"
2024/06/27 13:25:03.699948335,"{'x': 0.0003530962122837366, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6779645168062416e-10}"
2024/06/27 13:25:03.764051859,"{'x': 0.0003615660636576132, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.681490585132451e-10}"
2024/06/27 13:25:03.816743517,"{'x': 0.0003688773515027208, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.682378763552151e-10}"
2024/06/27 13:25:03.872215612,"{'x': 0.0002974472325320886, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.651789898777679e-10}"
2024/06/27 13:25:03.934064275,"{'x': 0.00022295325103664868, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.625215600460251e-10}"
2024/06/27 13:25:03.986077893,"{'x': 0.0002565108122463386, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.636699747426974e-10}"
2024/06/27 13:25:04.38418019,"{'x': 0.00028459279056397443, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6477842141048313e-10}"
2024/06/27 13:25:04.91754269,"{'x': 0.0002687128399069059, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.639799490111727e-10}"
2024/06/27 13:25:04.146582419,"{'x': 0.00034458764366044004, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.672901899813951e-10}"
2024/06/27 13:25:04.198064869,"{'x': 0.0002853339566637878, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6480950765517264e-10}"
2024/06/27 13:25:04.251899609,"{'x': 0.0003146012182916692, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.660600628701104e-10}"
2024/06/27 13:25:04.305051629,"{'x': 0.00036336865223634266, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.680637933849539e-10}"
2024/06/27 13:25:04.366124056,"{'x': 0.0004384428214482384, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7142021963300067e-10}"
2024/06/27 13:25:04.421018145,"{'x': 0.00045784928020223124, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7196200846901775e-10}"
2024/06/27 13:25:04.473078910,"{'x': 0.00045261921949205525, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.717515101835488e-10}"
2024/06/27 13:25:04.526832261,"{'x': 0.0003910065011808768, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6909052763812724e-10}"
2024/06/27 13:25:04.578271697,"{'x': 0.0004154461855066859, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.701519008496689e-10}"
2024/06/27 13:25:04.631374998,"{'x': 0.0003481966564777132, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.673417043297377e-10}"
2024/06/27 13:25:04.684540340,"{'x': 0.00038986246777683597, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6915625284118505e-10}"
2024/06/27 13:25:04.749205325,"{'x': 0.00036444636630592373, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6848923084799026e-10}"
2024/06/27 13:25:04.802681492,"{'x': 0.00037118621609591635, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6838620215130504e-10}"
2024/06/27 13:25:04.855867007,"{'x': 0.0003774765358172538, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6859137136625577e-10}"
2024/06/27 13:25:04.906692659,"{'x': 0.000400911386519585, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.695541567732107e-10}"
2024/06/27 13:25:04.959558358,"{'x': 0.0004133642911873852, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.701296963891764e-10}"
2024/06/27 13:25:05.12105955,"{'x': 0.0004865461285835219, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.730065062905851e-10}"
2024/06/27 13:25:05.65635189,"{'x': 0.0003775147553578824, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6859670043677397e-10}"
2024/06/27 13:25:05.118571971,"{'x': 0.0004297353348620009, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7067681429571167e-10}"
2024/06/27 13:25:05.170311853,"{'x': 0.00040417383936437805, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6974689149028563e-10}"
2024/06/27 13:25:05.224135729,"{'x': 0.0003558752786731511, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6775559547331795e-10}"
2024/06/27 13:25:05.285873216,"{'x': 0.0003340276940302587, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6715252232634157e-10}"
2024/06/27 13:25:05.338770346,"{'x': 0.0002787335495705279, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.644586771793911e-10}"
2024/06/27 13:25:05.391055137,"{'x': 0.0002419448284581475, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.63031374458933e-10}"
2024/06/27 13:25:05.454761569,"{'x': 0.00018205807857201215, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6071234060509596e-10}"
2024/06/27 13:25:05.509301874,"{'x': 0.00019782704217378522, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.611679761344021e-10}"
2024/06/27 13:25:05.571817902,"{'x': 0.00018265087035123487, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6074076231452636e-10}"
2024/06/27 13:25:05.623572608,"{'x': 0.0001630010407336386, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.597566606254986e-10}"
2024/06/27 13:25:05.677761118,"{'x': 0.00017819461176174517, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.604467752576056e-10}"
2024/06/27 13:25:05.729060138,"{'x': 0.00016604385869845668, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.5992452634682195e-10}"
2024/06/27 13:25:05.784104413,"{'x': 0.00020277153216161344, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6140156705878326e-10}"
2024/06/27 13:25:05.847733662,"{'x': 0.00026387928138780267, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6424284982340396e-10}"
2024/06/27 13:25:05.899699584,"{'x': 0.00024215078475779684, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6290525312333557e-10}"
2024/06/27 13:25:05.950960545,"{'x': 0.00025723312759276355, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6362023675119417e-10}"
2024/06/27 13:25:06.3664885,"{'x': 0.00024857015578851033, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.633022688769415e-10}"
2024/06/27 13:25:06.67835961,"{'x': 0.0002528616753325658, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.636637574937595e-10}"
2024/06/27 13:25:06.131370884,"{'x': 0.00017829202288792024, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6052937585063773e-10}"
2024/06/27 13:25:06.181975171,"{'x': 0.0002559600947285633, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6361135496699717e-10}"
2024/06/27 13:25:06.234181854,"{'x': 0.00012716904053206626, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.58262744523563e-10}"
2024/06/27 13:25:06.287730030,"{'x': 0.00029291512052592023, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.651621144877936e-10}"
2024/06/27 13:25:06.341392645,"{'x': 0.00023610085924510185, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6282531706556256e-10}"
2024/06/27 13:25:06.395725110,"{'x': 0.00031310718003079514, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.659987785591511e-10}"
2024/06/27 13:25:06.456765785,"{'x': 0.00029916166009822173, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.657811748463246e-10}"
2024/06/27 13:25:06.510774210,"{'x': 0.0003484578677918059, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.674500620969411e-10}"
2024/06/27 13:25:06.563140610,"{'x': 0.00029477534485660594, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.651967534461619e-10}"
2024/06/27 13:25:06.616246672,"{'x': 0.0003578618758716505, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6778579353958776e-10}"
2024/06/27 13:25:06.669485222,"{'x': 0.0002955489260207739, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.65270472254997e-10}"
2024/06/27 13:25:06.721553878,"{'x': 0.0003335454260684598, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.668354426305086e-10}"
2024/06/27 13:25:06.776479435,"{'x': 0.00026620119243243726, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6406343778262453e-10}"
2024/06/27 13:25:06.828294049,"{'x': 0.0003674403483394254, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.680264898913265e-10}"
2024/06/27 13:25:06.892517376,"{'x': 0.00032884325825461913, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.668354426305086e-10}"
2024/06/27 13:25:06.944821274,"{'x': 0.0003025418935641545, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6551472132041454e-10}"
2024/06/27 13:25:06.995229792,"{'x': 0.00034295237492273543, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6712410061691116e-10}"
2024/06/27 13:25:07.49318110,"{'x': 0.00033192708009720755, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.666258325234594e-10}"
2024/06/27 13:25:07.102097385,"{'x': 0.0003639258871330144, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.680344834971038e-10}"
2024/06/27 13:25:07.156119278,"{'x': 0.00037297548730533893, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6845992096014015e-10}"
2024/06/27 13:25:07.219321523,"{'x': 0.00038194868793090333, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6928770324730067e-10}"
2024/06/27 13:25:07.273003218,"{'x': 0.00037165788837791367, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6840929479021725e-10}"
2024/06/27 13:25:07.326266393,"{'x': 0.00040155908093596914, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.696385337230822e-10}"
2024/06/27 13:25:07.378699211,"{'x': 0.00031869567806313247, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6622348769933524e-10}"
2024/06/27 13:25:07.432174774,"{'x': 0.0003851563593848283, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.688507194648082e-10}"
2024/06/27 13:25:07.483611103,"{'x': 0.0002577429203506625, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6356783422443186e-10}"
2024/06/27 13:25:07.546394412,"{'x': 0.00028091885333303364, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6475444059315123e-10}"
2024/06/27 13:25:07.609756521,"{'x': 0.0002937320541419142, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.654170216942475e-10}"
2024/06/27 13:25:07.661219278,"{'x': 0.00023477565576287732, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6267521491263324e-10}"
2024/06/27 13:25:07.714635971,"{'x': 0.00027942758267072743, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.646078911539007e-10}"
2024/06/27 13:25:07.768021496,"{'x': 0.0002402755925333543, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.629976236789844e-10}"
2024/06/27 13:25:07.820541625,"{'x': 0.0002924593395171146, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.651434627409799e-10}"
2024/06/27 13:25:07.874227407,"{'x': 0.00034797737021738227, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.673798960017848e-10}"
2024/06/27 13:25:07.927226987,"{'x': 0.0002684969206624679, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6411939302306564e-10}"
2024/06/27 13:25:07.980119751,"{'x': 0.00034414242225806106, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.672218002430782e-10}"
2024/06/27 13:25:08.45408298,"{'x': 0.00034011110308520247, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.673061771929497e-10}"
2024/06/27 13:25:08.95365871,"{'x': 0.00034689189568671024, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6708857348012316e-10}"
2024/06/27 13:25:08.158586695,"{'x': 0.00035981249775067037, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.680762278828297e-10}"
2024/06/27 13:25:08.211679192,"{'x': 0.0003929838598607555, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6922819529318076e-10}"
2024/06/27 13:25:08.265226207,"{'x': 0.0004391473908507219, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.710631719082812e-10}"
2024/06/27 13:25:08.328394076,"{'x': 0.00035266162336293694, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6777868811223016e-10}"
2024/06/27 13:25:08.384981910,"{'x': 0.0003743836047073567, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6835689226345494e-10}"
2024/06/27 13:25:08.437435446,"{'x': 0.00039389642598377475, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.693267830977675e-10}"
2024/06/27 13:25:08.490574803,"{'x': 0.0003977287408435043, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.694804379643756e-10}"
2024/06/27 13:25:08.554085217,"{'x': 0.0004360835694197367, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.715898617111634e-10}"
2024/06/27 13:25:08.605679095,"{'x': 0.00033473419744372776, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.665059284367999e-10}"
2024/06/27 13:25:08.669663488,"{'x': 0.0003850172568881678, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.693587575208767e-10}"
2024/06/27 13:25:08.720050733,"{'x': 0.0003686580765688131, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.679705346508854e-10}"
2024/06/27 13:25:08.781300749,"{'x': 0.00034576455295783006, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.674962473747655e-10}"
2024/06/27 13:25:08.835558112,"{'x': 0.00033172996407254153, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.667164267222688e-10}"
2024/06/27 13:25:08.886368576,"{'x': 0.00039448650028616475, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.693472112014206e-10}"
2024/06/27 13:25:08.939392520,"{'x': 0.00038109751416209793, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.687432498760245e-10}"
2024/06/27 13:25:08.993220383,"{'x': 0.00037585473598522834, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6841640021757485e-10}"
2024/06/27 13:25:09.58603456,"{'x': 0.0003053153861328601, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.659916731317935e-10}"
2024/06/27 13:25:09.113166552,"{'x': 0.0003619726624749542, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.680122790366113e-10}"
2024/06/27 13:25:09.164298890,"{'x': 0.00036089880147987673, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.679101385183458e-10}"
2024/06/27 13:25:09.217745838,"{'x': 0.0003502682879293705, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.672742027698405e-10}"
2024/06/27 13:25:09.279671454,"{'x': 0.0003758507535419905, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.686890709924228e-10}"
2024/06/27 13:25:09.331677583,"{'x': 0.0003722235255524878, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6837554401026864e-10}"
2024/06/27 13:25:09.394765320,"{'x': 0.00035064568483010697, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6785240692106527e-10}"
2024/06/27 13:25:09.449311517,"{'x': 0.00043052891647263607, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7071322961091937e-10}"
2024/06/27 13:25:09.501447349,"{'x': 0.0003412652734115934, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6690916143934373e-10}"
2024/06/27 13:25:09.563565764,"{'x': 0.0003699614839193778, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.686162403620074e-10}"
2024/06/27 13:25:09.616722415,"{'x': 0.00036822091038813174, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.682645217078061e-10}"
2024/06/27 13:25:09.670224763,"{'x': 0.0003241874709343591, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6645352591003757e-10}"
2024/06/27 13:25:09.725168808,"{'x': 0.00029532138433103046, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.652615904708e-10}"
2024/06/27 13:25:09.776137425,"{'x': 0.0002798781575409385, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.646300956143932e-10}"
2024/06/27 13:25:09.828745852,"{'x': 0.00022208686466613977, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6221780302648767e-10}"
2024/06/27 13:25:09.890537439,"{'x': 0.0002491766612727838, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6343638381831624e-10}"
2024/06/27 13:25:09.944426126,"{'x': 0.0002357513097111075, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6261037788799513e-10}"
2024/06/27 13:25:10.8119492,"{'x': 0.00020413314569538854, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.616662442278539e-10}"
2024/06/27 13:25:10.61045560,"{'x': 0.0002521572459591383, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6330582159062033e-10}"
2024/06/27 13:25:10.121813981,"{'x': 0.0002657451025435532, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6420110543767805e-10}"
2024/06/27 13:25:10.177986093,"{'x': 0.00026523338103666384, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6402346975373803e-10}"
2024/06/27 13:25:10.237207355,"{'x': 0.0003497974246210295, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6760726967722803e-10}"
2024/06/27 13:25:10.290564338,"{'x': 0.00026997642112594944, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6421886900607205e-10}"
2024/06/27 13:25:10.344726629,"{'x': 0.0003149848584176245, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.659392706050312e-10}"
2024/06/27 13:25:10.395726798,"{'x': 0.0002554308810666108, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6347457549036335e-10}"
2024/06/27 13:25:10.458344592,"{'x': 0.00023834601588559656, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.632063456076139e-10}"
2024/06/27 13:25:10.512966513,"{'x': 0.00030539094135392396, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6567636979279996e-10}"
2024/06/27 13:25:10.563866692,"{'x': 0.00028367681804447023, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.645839103365688e-10}"
2024/06/27 13:25:10.618763847,"{'x': 0.000292477536234898, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.651070474257722e-10}"
2024/06/27 13:25:10.679820110,"{'x': 0.0002341140768808224, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.629523265795797e-10}"
2024/06/27 13:25:10.733744057,"{'x': 0.00026862063120580525, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6412916298568234e-10}"
2024/06/27 13:25:10.786293506,"{'x': 0.00021043272641093299, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.617106531488389e-10}"
2024/06/27 13:25:10.839824274,"{'x': 0.00018567758905676287, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6075408499082187e-10}"
2024/06/27 13:25:10.901266525,"{'x': 0.00021466899486917147, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6197621849632924e-10}"
2024/06/27 13:25:10.966478500,"{'x': 0.00027835351989257, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.646078911539007e-10}"
2024/06/27 13:25:11.27921140,"{'x': 0.00021589474961007852, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6199487024314294e-10}"
2024/06/27 13:25:11.82879719,"{'x': 0.0002093457015593315, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.616662442278539e-10}"
2024/06/27 13:25:11.134776510,"{'x': 0.00022902463314715106, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.624398476314127e-10}"
2024/06/27 13:25:11.199815778,"{'x': 0.00023851286205873863, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.631006523756696e-10}"
2024/06/27 13:25:11.251879737,"{'x': 0.00024022903675141244, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.62960320185357e-10}"
2024/06/27 13:25:11.306363505,"{'x': 0.0002189637382394506, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6206237180304015e-10}"
2024/06/27 13:25:11.369138371,"{'x': 0.0001962584147956335, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6127455754476614e-10}"
2024/06/27 13:25:11.420613534,"{'x': 0.0002226553880661495, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6217694681918147e-10}"
2024/06/27 13:25:11.484120495,"{'x': 0.00019992660096794366, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6143087694663336e-10}"
2024/06/27 13:25:11.536686188,"{'x': 0.000274840275542085, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6422242171975086e-10}"
